item_id,stage,timestamp,time_spent_minutes,previous_timestamp,time_between_stage,is_delayed
254,Picking,2026-04-25 22:12:47.981137,169,2026-04-25 19:23:47.981137,169.0,True
254,Packing,2026-04-25 22:41:47.981137,29,2026-04-25 22:12:47.981137,29.0,False
254,Shipping,2026-04-25 23:12:47.981137,31,2026-04-25 22:41:47.981137,31.0,False
255,Receiving,2026-04-25 17:56:47.981137,14,,,False
255,Storage,2026-04-25 19:33:47.981137,97,2026-04-25 17:56:47.981137,97.0,True
255,Picking,2026-04-25 21:49:47.981137,136,2026-04-25 19:33:47.981137,136.0,True
255,Packing,2026-04-25 22:10:47.981137,21,2026-04-25 21:49:47.981137,21.0,False
255,Shipping,2026-04-25 22:39:47.981137,29,2026-04-25 22:10:47.981137,29.0,False
256,Receiving,2026-04-25 18:02:47.981137,20,,,False
256,Storage,2026-04-25 20:48:47.981137,166,2026-04-25 18:02:47.981137,166.0,True
256,Picking,2026-04-25 21:21:47.981137,33,2026-04-25 20:48:47.981137,33.0,False
256,Packing,2026-04-25 21:48:47.981137,27,2026-04-25 21:21:47.981137,27.0,False
256,Shipping,2026-04-25 22:24:47.981137,36,2026-04-25 21:48:47.981137,36.0,False
257,Receiving,2026-04-25 17:50:47.981137,8,,,False
257,Storage,2026-04-25 19:38:47.981137,108,2026-04-25 17:50:47.981137,108.0,True
257,Picking,2026-04-25 20:16:47.981137,38,2026-04-25 19:38:47.981137,38.0,False
257,Packing,2026-04-25 20:24:47.981137,8,2026-04-25 20:16:47.981137,8.0,False
257,Shipping,2026-04-25 20:55:47.981137,31,2026-04-25 20:24:47.981137,31.0,False
258,Receiving,2026-04-25 17:52:47.981137,10,,,False
258,Storage,2026-04-25 19:54:47.981137,122,2026-04-25 17:52:47.981137,122.0,True
258,Picking,2026-04-25 20:44:47.981137,50,2026-04-25 19:54:47.981137,50.0,False
258,Packing,2026-04-25 21:00:47.981137,16,2026-04-25 20:44:47.981137,16.0,False
258,Shipping,2026-04-25 21:20:47.981137,20,2026-04-25 21:00:47.981137,20.0,False
259,Receiving,2026-04-25 17:50:47.981137,8,,,False
259,Storage,2026-04-25 19:38:47.981137,108,2026-04-25 17:50:47.981137,108.0,True
259,Picking,2026-04-25 20:01:47.981137,23,2026-04-25 19:38:47.981137,23.0,False
259,Packing,2026-04-25 20:18:47.981137,17,2026-04-25 20:01:47.981137,17.0,False
259,Shipping,2026-04-25 22:50:47.981137,152,2026-04-25 20:18:47.981137,152.0,True
260,Receiving,2026-04-25 17:49:47.981137,7,,,False
260,Storage,2026-04-25 19:25:47.981137,96,2026-04-25 17:49:47.981137,96.0,True
260,Picking,2026-04-25 20:20:47.981137,55,2026-04-25 19:25:47.981137,55.0,False
260,Packing,2026-04-25 20:27:47.981137,7,2026-04-25 20:20:47.981137,7.0,False
260,Shipping,2026-04-25 21:05:47.981137,38,2026-04-25 20:27:47.981137,38.0,False
261,Receiving,2026-04-25 17:55:47.981137,13,,,False
261,Storage,2026-04-25 19:12:47.981137,77,2026-04-25 17:55:47.981137,77.0,False
261,Picking,2026-04-25 19:51:47.981137,39,2026-04-25 19:12:47.981137,39.0,False
261,Packing,2026-04-25 20:11:47.981137,20,2026-04-25 19:51:47.981137,20.0,False
261,Shipping,2026-04-25 20:54:47.981137,43,2026-04-25 20:11:47.981137,43.0,False
262,Receiving,2026-04-25 17:48:47.981137,6,,,False
262,Storage,2026-04-25 21:15:47.981137,207,2026-04-25 17:48:47.981137,207.0,True
262,Picking,2026-04-25 22:02:47.981137,47,2026-04-25 21:15:47.981137,47.0,False
262,Packing,2026-04-25 23:16:47.981137,74,2026-04-25 22:02:47.981137,74.0,False
262,Shipping,2026-04-25 23:44:47.981137,28,2026-04-25 23:16:47.981137,28.0,False
263,Receiving,2026-04-25 17:55:47.981137,13,,,False
263,Storage,2026-04-25 20:30:47.981137,155,2026-04-25 17:55:47.981137,155.0,True
263,Picking,2026-04-25 20:49:47.981137,19,2026-04-25 20:30:47.981137,19.0,False
263,Packing,2026-04-25 21:10:47.981137,21,2026-04-25 20:49:47.981137,21.0,False
263,Shipping,2026-04-25 23:09:47.981137,119,2026-04-25 21:10:47.981137,119.0,True
264,Receiving,2026-04-25 17:54:47.981137,12,,,False
264,Storage,2026-04-25 20:16:47.981137,142,2026-04-25 17:54:47.981137,142.0,True
264,Picking,2026-04-25 21:07:47.981137,51,2026-04-25 20:16:47.981137,51.0,False
264,Packing,2026-04-25 21:28:47.981137,21,2026-04-25 21:07:47.981137,21.0,False
264,Shipping,2026-04-25 23:49:47.981137,141,2026-04-25 21:28:47.981137,141.0,True
265,Receiving,2026-04-25 18:38:47.981137,56,,,False
265,Storage,2026-04-25 20:38:47.981137,120,2026-04-25 18:38:47.981137,120.0,True
265,Picking,2026-04-25 21:29:47.981137,51,2026-04-25 20:38:47.981137,51.0,False
265,Packing,2026-04-25 21:35:47.981137,6,2026-04-25 21:29:47.981137,6.0,False
265,Shipping,2026-04-25 21:53:47.981137,18,2026-04-25 21:35:47.981137,18.0,False
266,Receiving,2026-04-25 17:52:47.981137,10,,,False
266,Storage,2026-04-25 19:05:47.981137,73,2026-04-25 17:52:47.981137,73.0,False
266,Picking,2026-04-25 20:52:47.981137,107,2026-04-25 19:05:47.981137,107.0,True
266,Packing,2026-04-25 21:13:47.981137,21,2026-04-25 20:52:47.981137,21.0,False
266,Shipping,2026-04-25 21:25:47.981137,12,2026-04-25 21:13:47.981137,12.0,False
267,Receiving,2026-04-25 17:57:47.981137,15,,,False
267,Storage,2026-04-25 19:43:47.981137,106,2026-04-25 17:57:47.981137,106.0,True
267,Picking,2026-04-25 20:06:47.981137,23,2026-04-25 19:43:47.981137,23.0,False
267,Packing,2026-04-25 22:08:47.981137,122,2026-04-25 20:06:47.981137,122.0,True
267,Shipping,2026-04-25 22:45:47.981137,37,2026-04-25 22:08:47.981137,37.0,False
268,Receiving,2026-04-25 18:02:47.981137,20,,,False
268,Storage,2026-04-25 18:54:47.981137,52,2026-04-25 18:02:47.981137,52.0,False
268,Picking,2026-04-25 19:24:47.981137,30,2026-04-25 18:54:47.981137,30.0,False
268,Packing,2026-04-25 19:47:47.981137,23,2026-04-25 19:24:47.981137,23.0,False
268,Shipping,2026-04-25 20:22:47.981137,35,2026-04-25 19:47:47.981137,35.0,False
269,Receiving,2026-04-25 17:54:47.981137,12,,,False
269,Storage,2026-04-25 19:28:47.981137,94,2026-04-25 17:54:47.981137,94.0,True
269,Picking,2026-04-25 20:14:47.981137,46,2026-04-25 19:28:47.981137,46.0,False
269,Packing,2026-04-25 20:25:47.981137,11,2026-04-25 20:14:47.981137,11.0,False
269,Shipping,2026-04-25 21:43:47.981137,78,2026-04-25 20:25:47.981137,78.0,False
270,Receiving,2026-04-25 17:56:47.981137,14,,,False
270,Storage,2026-04-25 19:31:47.981137,95,2026-04-25 17:56:47.981137,95.0,True
270,Picking,2026-04-25 19:46:47.981137,15,2026-04-25 19:31:47.981137,15.0,False
270,Packing,2026-04-25 20:15:47.981137,29,2026-04-25 19:46:47.981137,29.0,False
270,Shipping,2026-04-25 20:44:47.981137,29,2026-04-25 20:15:47.981137,29.0,False
271,Receiving,2026-04-25 17:48:47.981137,6,,,False
271,Storage,2026-04-25 18:27:47.981137,39,2026-04-25 17:48:47.981137,39.0,False
271,Picking,2026-04-25 19:09:47.981137,42,2026-04-25 18:27:47.981137,42.0,False
271,Packing,2026-04-25 19:55:47.981137,46,2026-04-25 19:09:47.981137,46.0,False
271,Shipping,2026-04-25 20:31:47.981137,36,2026-04-25 19:55:47.981137,36.0,False
272,Receiving,2026-04-25 17:58:47.981137,16,,,False
272,Storage,2026-04-25 19:00:47.981137,62,2026-04-25 17:58:47.981137,62.0,False
272,Picking,2026-04-25 19:15:47.981137,15,2026-04-25 19:00:47.981137,15.0,False
272,Packing,2026-04-25 19:33:47.981137,18,2026-04-25 19:15:47.981137,18.0,False
272,Shipping,2026-04-25 19:50:47.981137,17,2026-04-25 19:33:47.981137,17.0,False
273,Receiving,2026-04-25 19:02:47.981137,80,,,False
273,Storage,2026-04-25 20:01:47.981137,59,2026-04-25 19:02:47.981137,59.0,False
273,Picking,2026-04-25 20:55:47.981137,54,2026-04-25 20:01:47.981137,54.0,False
273,Packing,2026-04-25 21:21:47.981137,26,2026-04-25 20:55:47.981137,26.0,False
273,Shipping,2026-04-25 21:35:47.981137,14,2026-04-25 21:21:47.981137,14.0,False
274,Receiving,2026-04-25 17:50:47.981137,8,,,False
274,Storage,2026-04-25 19:52:47.981137,122,2026-04-25 17:50:47.981137,122.0,True
274,Picking,2026-04-25 20:43:47.981137,51,2026-04-25 19:52:47.981137,51.0,False
274,Packing,2026-04-25 21:05:47.981137,22,2026-04-25 20:43:47.981137,22.0,False
274,Shipping,2026-04-25 21:23:47.981137,18,2026-04-25 21:05:47.981137,18.0,False
275,Receiving,2026-04-25 18:56:47.981137,74,,,False
275,Storage,2026-04-25 19:35:47.981137,39,2026-04-25 18:56:47.981137,39.0,False
275,Picking,2026-04-25 20:00:47.981137,25,2026-04-25 19:35:47.981137,25.0,False
275,Packing,2026-04-25 20:21:47.981137,21,2026-04-25 20:00:47.981137,21.0,False
275,Shipping,2026-04-25 21:30:47.981137,69,2026-04-25 20:21:47.981137,69.0,False
276,Receiving,2026-04-25 18:00:47.981137,18,,,False
276,Storage,2026-04-25 20:54:47.981137,174,2026-04-25 18:00:47.981137,174.0,True
276,Picking,2026-04-25 21:44:47.981137,50,2026-04-25 20:54:47.981137,50.0,False
276,Packing,2026-04-25 21:59:47.981137,15,2026-04-25 21:44:47.981137,15.0,False
276,Shipping,2026-04-25 22:19:47.981137,20,2026-04-25 21:59:47.981137,20.0,False
277,Receiving,2026-04-25 17:52:47.981137,10,,,False
277,Storage,2026-04-25 19:15:47.981137,83,2026-04-25 17:52:47.981137,83.0,False
277,Picking,2026-04-25 20:15:47.981137,60,2026-04-25 19:15:47.981137,60.0,False
277,Packing,2026-04-25 20:45:47.981137,30,2026-04-25 20:15:47.981137,30.0,False
277,Shipping,2026-04-25 20:55:47.981137,10,2026-04-25 20:45:47.981137,10.0,False
278,Receiving,2026-04-25 18:01:47.981137,19,,,False
278,Storage,2026-04-25 21:01:47.981137,180,2026-04-25 18:01:47.981137,180.0,True
278,Picking,2026-04-25 21:29:47.981137,28,2026-04-25 21:01:47.981137,28.0,False
278,Packing,2026-04-25 21:38:47.981137,9,2026-04-25 21:29:47.981137,9.0,False
278,Shipping,2026-04-25 21:58:47.981137,20,2026-04-25 21:38:47.981137,20.0,False
279,Receiving,2026-04-25 17:52:47.981137,10,,,False
279,Storage,2026-04-25 20:18:47.981137,146,2026-04-25 17:52:47.981137,146.0,True
279,Picking,2026-04-25 20:48:47.981137,30,2026-04-25 20:18:47.981137,30.0,False
279,Packing,2026-04-25 20:57:47.981137,9,2026-04-25 20:48:47.981137,9.0,False
279,Shipping,2026-04-25 21:40:47.981137,43,2026-04-25 20:57:47.981137,43.0,False
280,Receiving,2026-04-25 17:54:47.981137,12,,,False
280,Storage,2026-04-25 20:50:47.981137,176,2026-04-25 17:54:47.981137,176.0,True
280,Picking,2026-04-25 21:12:47.981137,22,2026-04-25 20:50:47.981137,22.0,False
280,Packing,2026-04-25 21:27:47.981137,15,2026-04-25 21:12:47.981137,15.0,False
280,Shipping,2026-04-25 22:01:47.981137,34,2026-04-25 21:27:47.981137,34.0,False
281,Receiving,2026-04-25 18:02:47.981137,20,,,False
281,Storage,2026-04-25 20:31:47.981137,149,2026-04-25 18:02:47.981137,149.0,True
281,Picking,2026-04-25 21:11:47.981137,40,2026-04-25 20:31:47.981137,40.0,False
281,Packing,2026-04-25 21:41:47.981137,30,2026-04-25 21:11:47.981137,30.0,False
281,Shipping,2026-04-25 23:44:47.981137,123,2026-04-25 21:41:47.981137,123.0,True
282,Receiving,2026-04-25 17:50:47.981137,8,,,False
282,Storage,2026-04-25 20:49:47.981137,179,2026-04-25 17:50:47.981137,179.0,True
282,Picking,2026-04-25 21:02:47.981137,13,2026-04-25 20:49:47.981137,13.0,False
282,Packing,2026-04-25 21:18:47.981137,16,2026-04-25 21:02:47.981137,16.0,False
282,Shipping,2026-04-25 21:43:47.981137,25,2026-04-25 21:18:47.981137,25.0,False
283,Receiving,2026-04-25 18:02:47.981137,20,,,False
283,Storage,2026-04-25 18:32:47.981137,30,2026-04-25 18:02:47.981137,30.0,False
283,Picking,2026-04-25 18:55:47.981137,23,2026-04-25 18:32:47.981137,23.0,False
283,Packing,2026-04-25 19:13:47.981137,18,2026-04-25 18:55:47.981137,18.0,False
283,Shipping,2026-04-25 19:51:47.981137,38,2026-04-25 19:13:47.981137,38.0,False
284,Receiving,2026-04-25 17:47:47.981137,5,,,False
284,Storage,2026-04-25 20:20:47.981137,153,2026-04-25 17:47:47.981137,153.0,True
284,Picking,2026-04-25 20:35:47.981137,15,2026-04-25 20:20:47.981137,15.0,False
284,Packing,2026-04-25 21:39:47.981137,64,2026-04-25 20:35:47.981137,64.0,False
284,Shipping,2026-04-25 21:55:47.981137,16,2026-04-25 21:39:47.981137,16.0,False
285,Receiving,2026-04-25 17:47:47.981137,5,,,False
285,Storage,2026-04-25 22:08:47.981137,261,2026-04-25 17:47:47.981137,261.0,True
285,Picking,2026-04-26 00:23:47.981137,135,2026-04-25 22:08:47.981137,135.0,True
285,Packing,2026-04-26 00:34:47.981137,11,2026-04-26 00:23:47.981137,11.0,False
285,Shipping,2026-04-26 01:15:47.981137,41,2026-04-26 00:34:47.981137,41.0,False
286,Receiving,2026-04-25 18:02:47.981137,20,,,False
286,Storage,2026-04-25 21:04:47.981137,182,2026-04-25 18:02:47.981137,182.0,True
286,Picking,2026-04-25 22:03:47.981137,59,2026-04-25 21:04:47.981137,59.0,False
286,Packing,2026-04-25 22:15:47.981137,12,2026-04-25 22:03:47.981137,12.0,False
286,Shipping,2026-04-25 22:57:47.981137,42,2026-04-25 22:15:47.981137,42.0,False
287,Receiving,2026-04-25 18:33:47.981137,51,,,False
287,Storage,2026-04-25 20:16:47.981137,103,2026-04-25 18:33:47.981137,103.0,True
287,Picking,2026-04-25 20:42:47.981137,26,2026-04-25 20:16:47.981137,26.0,False
287,Packing,2026-04-25 21:03:47.981137,21,2026-04-25 20:42:47.981137,21.0,False
287,Shipping,2026-04-25 21:24:47.981137,21,2026-04-25 21:03:47.981137,21.0,False
288,Receiving,2026-04-25 17:53:47.981137,11,,,False
288,Storage,2026-04-25 19:22:47.981137,89,2026-04-25 17:53:47.981137,89.0,False
288,Picking,2026-04-25 19:36:47.981137,14,2026-04-25 19:22:47.981137,14.0,False
288,Packing,2026-04-25 19:51:47.981137,15,2026-04-25 19:36:47.981137,15.0,False
288,Shipping,2026-04-25 20:02:47.981137,11,2026-04-25 19:51:47.981137,11.0,False
289,Receiving,2026-04-25 17:47:47.981137,5,,,False
289,Storage,2026-04-25 19:57:47.981137,130,2026-04-25 17:47:47.981137,130.0,True
289,Picking,2026-04-25 20:19:47.981137,22,2026-04-25 19:57:47.981137,22.0,False
289,Packing,2026-04-25 20:46:47.981137,27,2026-04-25 20:19:47.981137,27.0,False
289,Shipping,2026-04-25 21:03:47.981137,17,2026-04-25 20:46:47.981137,17.0,False
290,Receiving,2026-04-25 17:48:47.981137,6,,,False
290,Storage,2026-04-25 20:44:47.981137,176,2026-04-25 17:48:47.981137,176.0,True
290,Picking,2026-04-25 21:34:47.981137,50,2026-04-25 20:44:47.981137,50.0,False
290,Packing,2026-04-25 22:24:47.981137,50,2026-04-25 21:34:47.981137,50.0,False
290,Shipping,2026-04-25 22:49:47.981137,25,2026-04-25 22:24:47.981137,25.0,False
291,Receiving,2026-04-25 17:54:47.981137,12,,,False
291,Storage,2026-04-25 20:26:47.981137,152,2026-04-25 17:54:47.981137,152.0,True
291,Picking,2026-04-25 20:37:47.981137,11,2026-04-25 20:26:47.981137,11.0,False
291,Packing,2026-04-25 20:57:47.981137,20,2026-04-25 20:37:47.981137,20.0,False
291,Shipping,2026-04-25 21:12:47.981137,15,2026-04-25 20:57:47.981137,15.0,False
292,Receiving,2026-04-25 17:55:47.981137,13,,,False
292,Storage,2026-04-25 19:07:47.981137,72,2026-04-25 17:55:47.981137,72.0,False
292,Picking,2026-04-25 19:57:47.981137,50,2026-04-25 19:07:47.981137,50.0,False
292,Packing,2026-04-25 20:09:47.981137,12,2026-04-25 19:57:47.981137,12.0,False
292,Shipping,2026-04-25 20:50:47.981137,41,2026-04-25 20:09:47.981137,41.0,False
293,Receiving,2026-04-25 18:01:47.981137,19,,,False
293,Storage,2026-04-25 19:30:47.981137,89,2026-04-25 18:01:47.981137,89.0,False
293,Picking,2026-04-25 20:30:47.981137,60,2026-04-25 19:30:47.981137,60.0,False
293,Packing,2026-04-25 20:40:47.981137,10,2026-04-25 20:30:47.981137,10.0,False
293,Shipping,2026-04-25 21:00:47.981137,20,2026-04-25 20:40:47.981137,20.0,False
294,Receiving,2026-04-25 17:59:47.981137,17,,,False
294,Storage,2026-04-25 20:36:47.981137,157,2026-04-25 17:59:47.981137,157.0,True
294,Picking,2026-04-25 20:50:47.981137,14,2026-04-25 20:36:47.981137,14.0,False
294,Packing,2026-04-25 21:03:47.981137,13,2026-04-25 20:50:47.981137,13.0,False
294,Shipping,2026-04-25 22:46:47.981137,103,2026-04-25 21:03:47.981137,103.0,True
295,Receiving,2026-04-25 17:53:47.981137,11,,,False
295,Storage,2026-04-25 19:27:47.981137,94,2026-04-25 17:53:47.981137,94.0,True
295,Picking,2026-04-25 20:16:47.981137,49,2026-04-25 19:27:47.981137,49.0,False
295,Packing,2026-04-25 20:43:47.981137,27,2026-04-25 20:16:47.981137,27.0,False
295,Shipping,2026-04-25 20:57:47.981137,14,2026-04-25 20:43:47.981137,14.0,False
296,Receiving,2026-04-25 17:48:47.981137,6,,,False
296,Storage,2026-04-25 18:46:47.981137,58,2026-04-25 17:48:47.981137,58.0,False
296,Picking,2026-04-25 19:08:47.981137,22,2026-04-25 18:46:47.981137,22.0,False
296,Packing,2026-04-25 19:59:47.981137,51,2026-04-25 19:08:47.981137,51.0,False
296,Shipping,2026-04-25 20:13:47.981137,14,2026-04-25 19:59:47.981137,14.0,False
297,Receiving,2026-04-25 17:56:47.981137,14,,,False
297,Storage,2026-04-25 20:46:47.981137,170,2026-04-25 17:56:47.981137,170.0,True
297,Picking,2026-04-25 21:00:47.981137,14,2026-04-25 20:46:47.981137,14.0,False
297,Packing,2026-04-25 22:12:47.981137,72,2026-04-25 21:00:47.981137,72.0,False
297,Shipping,2026-04-25 23:43:47.981137,91,2026-04-25 22:12:47.981137,91.0,True
298,Receiving,2026-04-25 17:59:47.981137,17,,,False
298,Storage,2026-04-25 19:30:47.981137,91,2026-04-25 17:59:47.981137,91.0,True
298,Picking,2026-04-25 20:15:47.981137,45,2026-04-25 19:30:47.981137,45.0,False
298,Packing,2026-04-25 20:26:47.981137,11,2026-04-25 20:15:47.981137,11.0,False
298,Shipping,2026-04-25 21:11:47.981137,45,2026-04-25 20:26:47.981137,45.0,False
299,Receiving,2026-04-25 17:49:47.981137,7,,,False
299,Storage,2026-04-25 19:14:47.981137,85,2026-04-25 17:49:47.981137,85.0,False
299,Picking,2026-04-25 19:34:47.981137,20,2026-04-25 19:14:47.981137,20.0,False
299,Packing,2026-04-25 19:43:47.981137,9,2026-04-25 19:34:47.981137,9.0,False
299,Shipping,2026-04-25 20:02:47.981137,19,2026-04-25 19:43:47.981137,19.0,False
300,Receiving,2026-04-25 19:01:47.981137,79,,,False
300,Storage,2026-04-25 19:31:47.981137,30,2026-04-25 19:01:47.981137,30.0,False
300,Picking,2026-04-25 20:26:47.981137,55,2026-04-25 19:31:47.981137,55.0,False
300,Packing,2026-04-25 20:34:47.981137,8,2026-04-25 20:26:47.981137,8.0,False
300,Shipping,2026-04-25 21:11:47.981137,37,2026-04-25 20:34:47.981137,37.0,False
301,Receiving,2026-04-25 18:27:47.981137,45,,,False
301,Storage,2026-04-25 19:31:47.981137,64,2026-04-25 18:27:47.981137,64.0,False
301,Picking,2026-04-25 20:01:47.981137,30,2026-04-25 19:31:47.981137,30.0,False
301,Packing,2026-04-25 20:12:47.981137,11,2026-04-25 20:01:47.981137,11.0,False
301,Shipping,2026-04-25 20:46:47.981137,34,2026-04-25 20:12:47.981137,34.0,False
302,Receiving,2026-04-25 17:47:47.981137,5,,,False
302,Storage,2026-04-25 20:07:47.981137,140,2026-04-25 17:47:47.981137,140.0,True
302,Picking,2026-04-25 21:57:47.981137,110,2026-04-25 20:07:47.981137,110.0,True
302,Packing,2026-04-25 22:17:47.981137,20,2026-04-25 21:57:47.981137,20.0,False
302,Shipping,2026-04-26 00:18:47.981137,121,2026-04-25 22:17:47.981137,121.0,True
303,Receiving,2026-04-25 18:01:47.981137,19,,,False
303,Storage,2026-04-25 20:50:47.981137,169,2026-04-25 18:01:47.981137,169.0,True
303,Picking,2026-04-25 23:05:47.981137,135,2026-04-25 20:50:47.981137,135.0,True
303,Packing,2026-04-25 23:28:47.981137,23,2026-04-25 23:05:47.981137,23.0,False
303,Shipping,2026-04-25 23:39:47.981137,11,2026-04-25 23:28:47.981137,11.0,False
304,Receiving,2026-04-25 17:52:47.981137,10,,,False
304,Storage,2026-04-25 20:22:47.981137,150,2026-04-25 17:52:47.981137,150.0,True
304,Picking,2026-04-25 21:13:47.981137,51,2026-04-25 20:22:47.981137,51.0,False
304,Packing,2026-04-25 21:37:47.981137,24,2026-04-25 21:13:47.981137,24.0,False
304,Shipping,2026-04-25 22:08:47.981137,31,2026-04-25 21:37:47.981137,31.0,False
305,Receiving,2026-04-25 17:57:47.981137,15,,,False
305,Storage,2026-04-25 20:11:47.981137,134,2026-04-25 17:57:47.981137,134.0,True
305,Picking,2026-04-25 21:51:47.981137,100,2026-04-25 20:11:47.981137,100.0,True
305,Packing,2026-04-25 21:56:47.981137,5,2026-04-25 21:51:47.981137,5.0,False
305,Shipping,2026-04-25 22:40:47.981137,44,2026-04-25 21:56:47.981137,44.0,False
306,Receiving,2026-04-25 19:22:47.981137,100,,,True
306,Storage,2026-04-25 20:14:47.981137,52,2026-04-25 19:22:47.981137,52.0,False
306,Picking,2026-04-25 21:00:47.981137,46,2026-04-25 20:14:47.981137,46.0,False
306,Packing,2026-04-25 21:22:47.981137,22,2026-04-25 21:00:47.981137,22.0,False
306,Shipping,2026-04-25 23:17:47.981137,115,2026-04-25 21:22:47.981137,115.0,True
307,Receiving,2026-04-25 18:37:47.981137,55,,,False
307,Storage,2026-04-25 22:58:47.981137,261,2026-04-25 18:37:47.981137,261.0,True
307,Picking,2026-04-25 23:31:47.981137,33,2026-04-25 22:58:47.981137,33.0,False
307,Packing,2026-04-25 23:40:47.981137,9,2026-04-25 23:31:47.981137,9.0,False
307,Shipping,2026-04-26 00:18:47.981137,38,2026-04-25 23:40:47.981137,38.0,False
308,Receiving,2026-04-25 19:08:47.981137,86,,,False
308,Storage,2026-04-25 21:50:47.981137,162,2026-04-25 19:08:47.981137,162.0,True
308,Picking,2026-04-25 22:27:47.981137,37,2026-04-25 21:50:47.981137,37.0,False
308,Packing,2026-04-25 22:53:47.981137,26,2026-04-25 22:27:47.981137,26.0,False
308,Shipping,2026-04-25 23:30:47.981137,37,2026-04-25 22:53:47.981137,37.0,False
309,Receiving,2026-04-25 17:50:47.981137,8,,,False
309,Storage,2026-04-25 18:35:47.981137,45,2026-04-25 17:50:47.981137,45.0,False
309,Picking,2026-04-25 18:46:47.981137,11,2026-04-25 18:35:47.981137,11.0,False
309,Packing,2026-04-25 19:13:47.981137,27,2026-04-25 18:46:47.981137,27.0,False
309,Shipping,2026-04-25 19:33:47.981137,20,2026-04-25 19:13:47.981137,20.0,False
310,Receiving,2026-04-25 17:49:47.981137,7,,,False
310,Storage,2026-04-25 20:48:47.981137,179,2026-04-25 17:49:47.981137,179.0,True
310,Picking,2026-04-25 21:04:47.981137,16,2026-04-25 20:48:47.981137,16.0,False
310,Packing,2026-04-25 21:34:47.981137,30,2026-04-25 21:04:47.981137,30.0,False
310,Shipping,2026-04-25 22:16:47.981137,42,2026-04-25 21:34:47.981137,42.0,False
311,Receiving,2026-04-25 17:57:47.981137,15,,,False
311,Storage,2026-04-25 18:41:47.981137,44,2026-04-25 17:57:47.981137,44.0,False
311,Picking,2026-04-25 19:32:47.981137,51,2026-04-25 18:41:47.981137,51.0,False
311,Packing,2026-04-25 19:59:47.981137,27,2026-04-25 19:32:47.981137,27.0,False
311,Shipping,2026-04-25 20:43:47.981137,44,2026-04-25 19:59:47.981137,44.0,False
312,Receiving,2026-04-25 17:54:47.981137,12,,,False
312,Storage,2026-04-25 18:47:47.981137,53,2026-04-25 17:54:47.981137,53.0,False
312,Picking,2026-04-25 19:37:47.981137,50,2026-04-25 18:47:47.981137,50.0,False
312,Packing,2026-04-25 20:58:47.981137,81,2026-04-25 19:37:47.981137,81.0,False
312,Shipping,2026-04-25 21:34:47.981137,36,2026-04-25 20:58:47.981137,36.0,False
313,Receiving,2026-04-25 17:51:47.981137,9,,,False
313,Storage,2026-04-25 18:24:47.981137,33,2026-04-25 17:51:47.981137,33.0,False
313,Picking,2026-04-25 19:24:47.981137,60,2026-04-25 18:24:47.981137,60.0,False
313,Packing,2026-04-25 19:51:47.981137,27,2026-04-25 19:24:47.981137,27.0,False
313,Shipping,2026-04-25 20:04:47.981137,13,2026-04-25 19:51:47.981137,13.0,False
314,Receiving,2026-04-25 18:19:47.981137,37,,,False
314,Storage,2026-04-25 20:54:47.981137,155,2026-04-25 18:19:47.981137,155.0,True
314,Picking,2026-04-25 22:25:47.981137,91,2026-04-25 20:54:47.981137,91.0,True
314,Packing,2026-04-25 22:35:47.981137,10,2026-04-25 22:25:47.981137,10.0,False
314,Shipping,2026-04-26 00:27:47.981137,112,2026-04-25 22:35:47.981137,112.0,True
315,Receiving,2026-04-25 18:36:47.981137,54,,,False
315,Storage,2026-04-25 21:06:47.981137,150,2026-04-25 18:36:47.981137,150.0,True
315,Picking,2026-04-25 22:40:47.981137,94,2026-04-25 21:06:47.981137,94.0,True
315,Packing,2026-04-25 23:55:47.981137,75,2026-04-25 22:40:47.981137,75.0,False
315,Shipping,2026-04-26 00:05:47.981137,10,2026-04-25 23:55:47.981137,10.0,False
316,Receiving,2026-04-25 18:02:47.981137,20,,,False
316,Storage,2026-04-25 19:09:47.981137,67,2026-04-25 18:02:47.981137,67.0,False
316,Picking,2026-04-25 19:35:47.981137,26,2026-04-25 19:09:47.981137,26.0,False
316,Packing,2026-04-25 20:05:47.981137,30,2026-04-25 19:35:47.981137,30.0,False
316,Shipping,2026-04-25 20:50:47.981137,45,2026-04-25 20:05:47.981137,45.0,False
317,Receiving,2026-04-25 17:57:47.981137,15,,,False
317,Storage,2026-04-25 20:15:47.981137,138,2026-04-25 17:57:47.981137,138.0,True
317,Picking,2026-04-25 20:57:47.981137,42,2026-04-25 20:15:47.981137,42.0,False
317,Packing,2026-04-25 21:07:47.981137,10,2026-04-25 20:57:47.981137,10.0,False
317,Shipping,2026-04-25 23:03:47.981137,116,2026-04-25 21:07:47.981137,116.0,True
318,Receiving,2026-04-25 17:57:47.981137,15,,,False
318,Storage,2026-04-25 18:38:47.981137,41,2026-04-25 17:57:47.981137,41.0,False
318,Picking,2026-04-25 19:36:47.981137,58,2026-04-25 18:38:47.981137,58.0,False
318,Packing,2026-04-25 19:54:47.981137,18,2026-04-25 19:36:47.981137,18.0,False
318,Shipping,2026-04-25 20:32:47.981137,38,2026-04-25 19:54:47.981137,38.0,False
319,Receiving,2026-04-25 17:49:47.981137,7,,,False
319,Storage,2026-04-25 20:29:47.981137,160,2026-04-25 17:49:47.981137,160.0,True
319,Picking,2026-04-25 20:54:47.981137,25,2026-04-25 20:29:47.981137,25.0,False
